uuid,annotator,label,quality,duration_s,duration_tercile,cough_detected,slice
e8759970-c5b4-4d2a-a71c-d08ee83f482a,1,dry,ok,9.66,t2,0.9938,dev
e89a2e55-e5ad-4774-950c-ae4e84b444f8,3,wet,good,9.9,t3,0.8664,dev
e8eaf768-9997-4a63-ad2e-4a01c5adee86,2,dry,good,9.84,t2,0.9868,report
e8f9178e-30b1-45b8-bde1-b4f00c4b4883,3,dry,good,5.28,t1,0.9745,report
e92a2b84-df5d-41c5-af89-5b2b450dda22,2,dry,poor,9.9,t3,0.9969,dev
e92ed6f0-70a8-425f-8dee-1b0443381224,3,dry,good,7.26,t1,0.9835,report
e95fa8ec-64e5-4fb1-afdc-b70bac309dec,3,wet,ok,9.9,t3,0.9938,dev
e9650512-35f6-4872-acca-c8aca7cd228b,2,dry,good,9.96,t3,0.8104,report
e9708094-2ece-478f-9dc4-ab951c42034b,2,dry,poor,9.96,t3,0.8302,report
e971aab1-03f6-47c1-b826-ce9004ac7698,2,wet,ok,9.9,t3,0.9884,report
e98708c7-be8c-45f7-864d-f436fb087e0f,2,dry,good,5.64,t1,0.9975,dev
e9ac8c20-f223-4225-8e17-bd524ecb0a68,1,dry,ok,6.72,t1,0.8142,report
e9b6c992-e63c-446d-8c92-e7e62209b6a1,1,dry,ok,9.84,t2,0.9628,report
e9bf0a5a-ff96-480b-a54a-f647143e1d6f,2,dry,good,9.9,t3,0.9814,report
e9bf0a5a-ff96-480b-a54a-f647143e1d6f,3,dry,good,9.9,t3,0.9814,report
e9d0b8ba-4bb5-46c6-a1a6-3d3f68fc0c19,3,dry,good,9.9,t3,0.9851,dev
ea14fc20-28a3-4cb1-aaa6-c7081ba3dd29,1,dry,ok,9.9,t3,0.9893,report
ea15c9f5-e77d-4b3f-803d-443a69d63eed,2,dry,ok,9.78,t2,0.996,report
ea162a64-2c94-4b8a-a8b8-9caa25dfd150,3,wet,good,9.9,t3,0.9387,dev
ea3553b7-8fc4-4889-bc48-9318dfc1c9f5,3,wet,good,9.84,t2,0.9952,report
ea3848e3-886a-428a-a918-4d01f32e38d8,1,dry,ok,9.9,t3,0.9929,report
ea454263-90d9-43f6-91d3-a82e80a18781,2,wet,ok,7.98,t1,0.9799,dev
ea80b502-dd8c-45bd-b7d5-047a9ab88be3,3,wet,good,9.96,t3,0.9979,report
ea8b1411-bcc8-47f3-8ba7-9b3585b83319,3,dry,good,9.66,t2,0.8192,report
eade4e05-0fe3-4736-8a9c-35467d078113,1,dry,ok,9.9,t3,0.9935,report
eae8e66a-1b99-454e-a1d5-4c86045a6e73,2,dry,good,5.7,t1,0.9673,report
eaed556e-e896-4e43-baca-a8bd7b127e92,1,dry,ok,9.96,t3,0.9844,dev
eb43c33d-b6a1-476a-a135-40b872e8221b,2,wet,good,10.02,t3,0.8412,report
eb5db267-0123-403a-99da-2ce15429f502,3,wet,good,9.72,t2,0.9913,report
eb74838f-26b9-457e-a4f6-3fff63ebc270,1,dry,ok,9.78,t2,0.9787,report
eb8828a2-ec95-4e4d-883d-7795322a0079,3,dry,good,9.78,t2,0.9967,report
ec041149-b613-4b8b-823e-1bed1d6dc6e0,3,dry,good,9.3,t2,0.991,report
ec1c43c9-5043-4735-9f66-905e47e22b48,3,wet,good,9.78,t2,0.9839,dev
ec53685a-d497-492f-a753-2e0418ee6e1d,2,dry,good,4.02,t1,0.9487,report
ecac4c64-aad4-4856-ab96-06f236c5861d,2,dry,good,9.96,t3,0.9924,report
ecc957af-3001-4a29-935a-32db98540746,3,dry,good,9.72,t2,0.9793,dev
eceaa3a9-f850-4ba9-82ee-1bcd2575b99c,1,dry,ok,4.74,t1,0.9066,dev
eceaa3a9-f850-4ba9-82ee-1bcd2575b99c,2,wet,ok,4.74,t1,0.9066,dev
eceaa3a9-f850-4ba9-82ee-1bcd2575b99c,3,dry,good,4.74,t1,0.9066,dev
ed2373a3-37a8-4961-b18d-4e0b92f8b1e9,2,wet,good,8.22,t1,0.9871,report
ed5f5776-506b-42ac-85f6-021619d319b9,2,wet,good,9.6,t2,0.9534,dev
ed7daba8-a8bc-473f-b159-55d16ea59eb1,3,dry,good,8.1,t1,0.9355,dev
edd069c7-e447-4763-9587-5a56ba981cb3,2,wet,good,9.78,t2,0.8811,report
ee42cab8-6560-49b4-bb5e-bdeaa8f99751,2,wet,good,9.84,t2,0.9582,report
ee82b8a5-39ed-41da-a927-7be42bb86ec7,2,wet,ok,9.12,t2,0.9854,dev
ee899936-5701-4a8f-a3ab-f3292554a148,3,dry,good,9.84,t2,0.9664,report
eea41b38-0389-4eb1-8c93-c1832e1fb9b3,1,dry,ok,9.84,t2,0.972,report
eeae6f7f-bebd-4d8f-9748-d7a59f7628d6,3,wet,good,9.84,t2,0.9846,report
ef101918-6c9e-493e-bad0-a6a83923b926,2,wet,good,9.78,t2,0.9885,report
ef4098b8-f694-4b16-89df-c81df3ce4192,3,wet,good,9.78,t2,0.9299,report
ef458365-a016-45ff-842a-7388a89ed774,3,dry,good,9.84,t2,0.9347,dev
efbcf50f-5ffa-4cdb-b146-fa7e974aaa1e,1,dry,ok,9.78,t2,0.9804,report
effe41be-bcf7-4f4a-9f52-1bf3435ab8f2,3,dry,good,9.96,t3,0.9459,dev
f028405b-2f4f-4379-ba3e-acc7a69f90be,1,dry,poor,5.4,t1,0.9728,report
f09f7e2a-f173-4423-92a6-dea210147179,3,dry,good,6.6,t1,0.9086,dev
f0bcf37a-4766-4cc0-a4d3-13a6e1343103,2,dry,ok,8.94,t2,0.9804,dev
f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,1,wet,ok,9.78,t2,0.9624,report
f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,2,wet,ok,9.78,t2,0.9624,report
f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,3,wet,good,9.78,t2,0.9624,report
f1061528-48a5-4a06-ae55-773980db9986,2,dry,good,5.94,t1,0.9936,report
f18bb6f5-90c1-492e-8030-d95acd72b146,2,dry,good,4.98,t1,0.8363,report
f19c0f7f-037c-4fbf-8f3a-5426894b232d,1,wet,ok,3.66,t1,0.9858,report
f1b271ee-6902-4cff-b260-cfdf9bc3fa1f,1,dry,ok,9.78,t2,0.9207,report
f1e02616-7b84-4e35-8d7f-1961b27c1c7a,2,dry,good,9.78,t2,0.9536,report
f23ee4be-d96c-43ff-a06c-99e1050b7ffe,3,wet,good,9.9,t3,0.9652,report
f23fac18-75a0-45fb-8099-a789d9597776,3,dry,good,5.16,t1,0.9428,dev
f2574f9d-beae-4a85-ad18-289a400e1b6a,3,dry,good,9.6,t2,0.9066,report
f2d57d35-d8f6-480d-bb64-58a5676ed09c,2,dry,good,9.84,t2,0.888,report
f3032d2e-cfa8-4725-88dd-1e3ca0b563f8,2,dry,good,9.78,t2,0.9718,report
f33560fd-1e3f-4117-b759-b2151dfb7eab,2,wet,good,3.72,t1,0.9298,dev
f347e2ac-a8f0-4eb1-8d14-088345ca7a7b,1,wet,ok,9.54,t2,0.9794,dev
f3a3af59-0ebf-4644-a38b-32e36a70b876,3,wet,good,9.78,t2,0.9897,report
f3ef7d3e-56e1-496b-8a46-b593e33d25d6,2,dry,good,7.02,t1,0.9947,report
f3f25a4e-536f-4fe4-b038-7428fc916411,2,dry,good,7.2,t1,0.9921,report
f4562a08-6124-4bca-8a0d-0bce0d0877a5,3,wet,good,9.84,t2,0.9954,report
f46c5215-8097-4891-bbd4-d4ac017c224c,3,wet,good,6.6,t1,0.9944,report
f4748a2e-b4b7-4b87-be75-8352db1c9b25,3,dry,good,2.04,t1,0.9855,report
f4d06640-6eaf-40e8-a96e-3ffd924cd7ef,3,dry,good,9.78,t2,0.8749,report
f4e4e818-c210-4c9e-bdca-c1cf1af1e144,3,dry,good,9.84,t2,0.9912,dev
f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760,2,dry,good,9.84,t2,0.9958,report
f504d41c-13e5-4d7a-9a91-0436aab969cf,1,dry,ok,5.7,t1,0.9558,report
f504d41c-13e5-4d7a-9a91-0436aab969cf,2,dry,ok,5.7,t1,0.9558,report
f504d41c-13e5-4d7a-9a91-0436aab969cf,3,wet,good,5.7,t1,0.9558,report
f5531d66-e612-41c3-b7c1-658fe7922f34,3,dry,good,9.84,t2,0.9915,report
f5608979-5563-4e30-804a-901f50270c60,3,wet,good,8.04,t1,0.9986,dev
f5a661dc-8161-4842-b1c3-cd7265896101,2,dry,good,9.9,t3,0.9973,dev
f5b8f8e8-8480-483f-8d49-2cb53aa22e8a,3,wet,good,9.72,t2,0.9646,report
f5d1d24e-13ed-46f6-9f68-516ae92414b7,2,dry,good,2.88,t1,0.8612,report
f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,1,dry,poor,9.96,t3,0.9716,dev
f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,2,dry,ok,9.96,t3,0.9716,dev
f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,3,wet,good,9.96,t3,0.9716,dev
f6106423-2107-4296-8f2a-feab7047a322,2,dry,ok,9.12,t2,0.8293,dev
f6171954-10f5-4991-9278-c54776d937ef,2,wet,good,9.78,t2,0.9752,report
f63fdfe6-071c-480e-bbdb-85cc44accd49,3,wet,good,9.84,t2,0.9754,report
f648c8d2-86db-4f23-a1b9-a0b437cef2e0,2,dry,ok,8.1,t1,0.9288,dev
f64f33a5-b6e1-4d5c-ab1b-8d48dd826440,3,dry,good,6.36,t1,0.9954,dev
f67d8450-f76e-4c47-bbbe-85418e320acb,2,dry,good,9.66,t2,0.988,dev
f67d8450-f76e-4c47-bbbe-85418e320acb,3,dry,good,9.66,t2,0.988,dev
f6dc7637-6214-4f47-9063-3cbfb8b3b519,3,dry,good,9.78,t2,0.9775,report
f6fe17fd-c1b9-481e-8586-b40af4b3691b,2,dry,good,9.84,t2,0.9828,dev
f76b3127-9c87-42ad-a745-6db235e9d632,1,dry,ok,2.76,t1,0.9951,dev
f7bdbe37-e5a7-4ea5-a6c2-6b1c5a066695,2,wet,good,4.8,t1,0.9836,dev
f7c229bd-ed49-40d5-a1bc-837ea7b66bd0,2,dry,good,9.78,t2,0.9666,report
f7d1f28a-e3a8-4dd9-b7ec-93e04ee023a0,2,dry,good,4.56,t1,0.9657,report
f7f2f111-2861-4eda-a25e-ec6c90b87c2a,3,wet,good,9.12,t2,0.8732,report
f7f6c610-34ff-4fbc-b4b1-4b061444766c,2,dry,good,4.62,t1,0.8857,dev
f89ce6e7-5b0d-491f-8a69-c1c8c98166be,1,dry,ok,4.92,t1,0.8675,report
f8c27e97-5b6b-4437-a8ae-236074a31b98,2,wet,good,5.52,t1,0.9764,report
f930602c-d0c5-4f91-ba64-9f86dff15d78,1,dry,ok,9.48,t2,0.9809,dev
f942b766-ef1e-42e7-826d-40e053414824,1,dry,poor,9.96,t3,0.9184,dev
f942b766-ef1e-42e7-826d-40e053414824,2,wet,good,9.96,t3,0.9184,dev
f942b766-ef1e-42e7-826d-40e053414824,3,wet,good,9.96,t3,0.9184,dev
f98206a8-8669-4527-b3c8-7064c9aa929e,2,dry,good,9.78,t2,0.9584,report
f99a8315-236c-483b-8222-449dea88604a,3,wet,good,4.32,t1,0.8667,report
fb0971e2-8ebf-459c-972d-b09d28ae0ca6,2,dry,good,9.84,t2,0.9966,dev
fb8f5c0b-93e0-4403-baea-26673d650b42,1,dry,ok,6.66,t1,0.9846,report
fbd52f87-029f-4bd9-86ed-4743018722e8,2,wet,good,9.9,t3,0.9937,report
fbec03d3-9641-4ed2-8bf1-d7732ddfa691,2,dry,good,9.78,t2,0.9869,report
fcb50bad-93f0-4198-96e5-6858c84c5691,1,dry,ok,5.16,t1,0.9751,dev
fcc3203a-cc1f-4eb8-a652-39a43311f598,2,dry,ok,9.84,t2,0.8384,report
fcd7caa2-6034-457c-a8ab-6b838bf60d2b,2,wet,good,9.84,t2,0.9978,report
fd0859a7-9b11-405f-b151-6f21048f50bd,1,wet,ok,9.84,t2,0.9887,report
fd59bf10-ea8f-4401-a6d9-a9cce4e8303f,3,wet,good,9.96,t3,0.9894,report
fd7d172d-4106-427a-870b-0384c88f147f,1,dry,ok,3.3,t1,0.9231,report
fd7d172d-4106-427a-870b-0384c88f147f,2,dry,good,3.3,t1,0.9231,report
fd7d172d-4106-427a-870b-0384c88f147f,3,dry,good,3.3,t1,0.9231,report
fd849b72-f4bf-4852-9bc2-fd9becc9571e,3,dry,good,4.56,t1,0.9962,report
fe3ddef6-cf4c-4adf-b12d-bf5c5b79a5f4,1,dry,ok,9.84,t2,0.9938,report
fe40afee-154b-4092-8626-baf91e2860ff,2,wet,good,7.32,t1,0.9887,report
feabf097-bb15-4fdf-85ac-a9babbaf5d9e,1,dry,good,9.96,t3,0.9503,dev
feb93862-2508-4ca7-a74e-77701bbcd3c0,1,dry,good,9.36,t2,0.856,report
fed03a5c-6329-488c-a031-213ccdceabcf,2,wet,good,3.6,t1,0.982,dev
fed255ec-4829-4f4a-b22d-9bb23f2dd89f,1,dry,ok,9.9,t3,0.9502,dev
fed255ec-4829-4f4a-b22d-9bb23f2dd89f,2,dry,ok,9.9,t3,0.9502,dev
fed255ec-4829-4f4a-b22d-9bb23f2dd89f,3,dry,good,9.9,t3,0.9502,dev
ff1234d7-7837-4ba7-842f-99fdc916baa9,1,dry,ok,9.84,t2,0.9947,report
ff1234d7-7837-4ba7-842f-99fdc916baa9,2,wet,good,9.84,t2,0.9947,report
ff1234d7-7837-4ba7-842f-99fdc916baa9,3,dry,good,9.84,t2,0.9947,report
ff49f6b7-fa54-4780-a4be-b0594e628aae,3,wet,good,9.84,t2,0.954,dev
ff8435f6-76b5-42c1-8f4c-7479710e71bf,3,dry,good,9.6,t2,0.9947,report
ff8bfcc9-3df2-4752-8280-63f023fba31c,1,dry,ok,3.36,t1,0.983,report
ffa718e8-da65-4602-8da8-cda7cdc568f2,3,dry,good,6.84,t1,0.9735,report
ffbeb867-cdb7-4226-9456-e74c80acf2d9,3,wet,good,9.84,t2,0.9647,dev
