participant_identifier,duration_s,rms,peak,clip_frac,near_silence_frac,zero_frac,size_bytes,sample_rate,log_rms,crest_factor
P0008778,6.912,889.815469016981,20224.0,0.0,0.8099139178240741,0.10460973668981481,663596.0,48000.0,6.792137300541127,22.72830795166961
P0008780,3.072,2609.1476798880035,32768.0,0.001132541232638889,0.8860677083333334,0.1856960720486111,294956.0,48000.0,7.867162081048588,12.558890496146233
P0008782,2.474666666666667,3422.721513872176,32768.0,1.683728448275862e-05,0.4316322063577586,0.05648067079741379,237612.0,48000.0,8.138483400388509,9.573668166452578
P0008785,6.570666666666667,495.1403449022651,12085.0,0.0,0.8787286931818182,0.07529043222402597,630828.0,48000.0,6.206858840133141,24.407221355312966
P0008786,4.096,2208.0848834761086,32680.0,0.0,0.792755126953125,0.07665506998697917,393260.0,48000.0,7.70033362888199,14.800155666361091
P0008788,5.108390022675737,2323.950227764866,32768.0,2.6633522727272726e-05,0.8141379616477272,0.2952592329545455,450604.0,44100.0,7.751453910379354,14.100129860139722
P0008789,2.414875283446712,1401.3590067655214,32767.0,1.8780048076923078e-05,0.5737961989182693,0.10928109975961539,213036.0,44100.0,7.245911102407922,23.382302352061927
P0008790,2.9013333333333335,4606.326503802515,32768.0,3.5903033088235295e-05,0.3762350643382353,0.04639389935661765,278572.0,48000.0,8.435403033664633,7.113694605222395
P0008791,3.84,3142.4030923918376,32360.0,0.0,0.6104654947916667,0.33594835069444445,368684.0,48000.0,8.053061279414678,10.297851373153694
P0008792,4.266666666666667,1633.407639672004,26149.0,0.0,0.800029296875,0.7414599609375,409644.0,48000.0,7.399035717790092,16.008863534662318
P0008795,16.16108843537415,782.1405683888881,27818.0,0.0,0.911566372575431,0.22851843121408047,1425452.0,44100.0,6.663312205278926,35.56649677086312
P0008796,3.072,1220.3884017454889,11373.0,0.0,0.20473225911458334,0.0067138671875,294956.0,48000.0,7.107743524874855,9.319164278949376
P0008797,7.168,1554.7449634060235,32768.0,4.359654017857143e-05,0.6663818359375,0.04424176897321429,688172.0,48000.0,7.349709786038349,21.07612551977216
P0008798,3.925333333333333,975.1200603631008,19557.0,0.0,0.8729778787364131,0.840836234714674,376876.0,48000.0,6.883585591514766,20.055991866988766
P0008799,3.84,450.64952888482486,7864.0,0.0,0.8886664496527777,0.23379991319444443,368684.0,48000.0,6.112906500497389,17.45036773796872
P0008801,4.266666666666667,2267.618239805595,32408.0,0.0,0.609365234375,0.0781689453125,409644.0,48000.0,7.726926220207932,14.29164725838688
P0008802,2.6453333333333333,1971.7608805993937,27162.0,0.0,0.7025973412298387,0.6166440902217742,253996.0,48000.0,7.587189302833606,13.775504051855048
P0008803,5.034666666666666,1194.781077435547,26965.0,0.0,0.7627780720338984,0.6930904065148306,483372.0,48000.0,7.08655487213323,22.56898816798684
P0008804,3.4133333333333336,1707.9477362308382,30553.0,0.0,0.710791015625,0.323699951171875,327724.0,48000.0,7.443633101156357,17.88872068615378
P0008806,3.584,1621.1354847252526,31504.0,0.0,0.8681408110119048,0.13534109933035715,344108.0,48000.0,7.391498760610677,19.433292464953855
P0008807,4.181333333333333,1834.2791810962162,32768.0,5.978954081632653e-05,0.8617267219387755,0.3557926100127551,401452.0,48000.0,7.514951891202973,17.864238082012722
P0008808,4.864,1560.9913649279724,32768.0,8.566337719298245e-06,0.869127775493421,0.42014459978070173,466988.0,48000.0,7.353716802169224,20.991788126573653
P0008809,3.072,2023.3724364539423,28482.0,0.0,0.7769911024305556,0.7210489908854166,294956.0,48000.0,7.613015023585276,14.076498961259945
P0008811,7.253333333333333,2238.0872486432777,27355.0,0.0,0.7011000689338235,0.4430233226102941,696364.0,48000.0,7.713823583522999,12.222490439803142
P0008812,3.7546666666666666,2705.03231420124,27183.0,0.0,0.7135731090198864,0.6588079279119318,360492.0,48000.0,7.903238750345034,10.049048160083341
P0008813,2.474666666666667,7.4783941440391555,107.0,0.0,0.9824639682112069,0.881415005387931,237612.0,48000.0,2.1375210620643825,14.30788454376655
P0008814,3.584,2036.3184816590078,32768.0,1.1625744047619047e-05,0.6308942522321429,0.10543387276785714,344108.0,48000.0,7.619389752390064,16.091785393651936
P0008815,3.2426666666666666,1858.9189277765724,29874.0,0.0,0.8426963404605263,0.6258095189144737,311340.0,48000.0,7.5282881785404,16.070630920798582
P0008816,2.1333333333333333,1987.7178362835323,32768.0,8.7890625e-05,0.84728515625,0.083857421875,204844.0,48000.0,7.59524540669081,16.4852371910343
P0008817,2.986666666666667,3319.728917315193,30529.0,0.0,0.6289202008928572,0.5261160714285714,286764.0,48000.0,8.107939591220402,9.196232813093943
P0008818,5.479909297052155,2949.2793842725887,26028.0,0.0,0.034390724311440676,0.005205574682203389,483372.0,44100.0,7.989655151382566,8.825206638200786
P0008819,3.7546666666666666,1107.5214766591748,28041.0,0.0,0.93206787109375,0.8982821377840909,360492.0,48000.0,7.01078240339207,25.31869637829509
P0008820,5.034666666666666,1223.4003525400049,32768.0,0.00018620895127118643,0.8447969081038136,0.0648627846927966,483372.0,48000.0,7.110206495000002,26.784363705585665
P0008821,3.925333333333333,254.03835370901876,5763.0,0.0,0.6042905061141305,0.028421153192934784,376876.0,48000.0,5.541413940550506,22.68555088566817
P0008822,2.6453333333333333,1676.8364225818102,32664.0,0.0,0.7682317918346774,0.13905777469758066,253996.0,48000.0,7.425260398712632,19.479538707590837
P0008825,2.6006349206349206,1810.1346846259175,31501.0,0.0,0.8727591378348214,0.22575160435267858,229420.0,44100.0,7.501708825425046,17.40257245360314
P0008826,4.181333333333333,252.6741810592362,5042.0,0.0,0.8196348852040817,0.14258808992346939,401452.0,48000.0,5.536050691852992,19.954551663503814
P0008827,2.816,2244.2688164556425,28081.0,0.0,0.7176180752840909,0.12013198390151515,270380.0,48000.0,7.716580533077413,12.512315723539574
P0008828,2.6453333333333333,1825.1518124934835,32768.0,5.512852822580645e-05,0.8317713583669355,0.1326628654233871,253996.0,48000.0,7.509966197071144,17.95357502629609
P0008830,5.546666666666667,3979.5990652793903,32768.0,0.005634014423076923,0.6579214242788461,0.09783653846153846,532524.0,48000.0,8.289187605866069,8.233995300149983
P0008831,3.250793650793651,2788.3420419024824,26028.0,0.0,0.5685477120535715,0.026534598214285714,286764.0,44100.0,7.933561019728691,9.33457933382943
P0008832,5.376,571.5612527594939,10315.0,0.0,0.7866133432539683,0.06828187003968254,516140.0,48000.0,6.350119721424829,18.047059611163636
P0008835,4.778666666666667,2711.087470509396,32639.0,0.0,0.7103227887834821,0.6658063616071429,458796.0,48000.0,7.905473901677848,12.039080389337382
P0008836,2.474666666666667,3362.1683058553003,32768.0,0.0014480064655172415,0.5881852774784483,0.07949723868534483,237612.0,48000.0,8.12063875683212,9.746091515681698
P0008837,3.498666666666667,246.22981265719358,3693.0,0.0,0.801733993902439,0.039264958079268296,335916.0,48000.0,5.510318319675828,14.998183851630005
P0008838,3.7546666666666666,3120.0935378185013,32768.0,0.0003662109375,0.6681795987215909,0.32978959517045453,360492.0,48000.0,8.045938712285789,10.50224924439289
P0008839,4.08671201814059,1769.7300968620334,25050.0,0.0,0.8232976740056818,0.25030517578125,360492.0,44100.0,7.479147224622538,14.154700789913006
P0008840,4.266666666666667,2203.3087453761837,28192.0,0.0,0.57017578125,0.061396484375,409644.0,48000.0,7.698169244570919,12.79530163856987
P0008841,4.266666666666667,4116.9602772575545,30746.0,0.0,0.5918994140625,0.5416064453125,409644.0,48000.0,8.323113241416285,7.468131322479864
P0008843,6.570666666666667,915.0555492271594,16313.0,0.0,0.6318137428977273,0.07931082589285714,630828.0,48000.0,6.8200770060964935,17.827333011378226
P0008844,4.010666666666666,1925.7258174111153,32768.0,0.00146484375,0.8565855634973404,0.04785675698138298,385068.0,48000.0,7.5635773736054785,17.015921842931537
P0008845,2.1333333333333333,3136.8471208912542,32768.0,0.00013671875,0.731181640625,0.177802734375,204844.0,48000.0,8.051292213460952,10.446157793842172
P0008846,2.7306666666666666,1143.7635537466965,32345.0,0.0,0.6849212646484375,0.11254119873046875,262188.0,48000.0,7.042953391385608,28.279446301656684
P0008847,2.986666666666667,654.0540663382794,9533.0,0.0,0.5240094866071429,0.019852120535714286,286764.0,48000.0,6.484717776256589,14.575247660114567
P0008849,3.328,3595.956460882793,30380.0,0.0,0.6802822015224359,0.18000050080128205,319532.0,48000.0,8.187843339336236,8.44837815209069
P0008852,2.6453333333333333,1917.9120005360062,32768.0,7.875504032258064e-06,0.5082614037298387,0.053726688508064516,253996.0,48000.0,7.559513638018253,17.085246867856878
P0008853,3.925333333333333,1637.1348959326683,32768.0,2.653702445652174e-05,0.8941703464673914,0.2386527683423913,376876.0,48000.0,7.401313615071354,20.015455098654044
P0008857,3.328,2836.3861738718215,31823.0,0.0,0.7230255909455128,0.3305476262019231,319532.0,48000.0,7.9506385460499915,11.219558286221885
P0008858,2.786394557823129,1724.958085289098,32768.0,2.44140625e-05,0.7518147786458333,0.14855143229166667,245804.0,44100.0,7.453537587043232,18.996403610867553
P0008859,3.1573333333333333,3042.939353338734,32767.0,6.598395270270271e-06,0.6047231313344594,0.034727354307432436,303148.0,48000.0,8.020907795438404,10.768206722239487
P0008860,3.4133333333333336,684.7125442650556,13183.0,0.0,0.849920654296875,0.09815673828125,327724.0,48000.0,6.530458508223983,19.253335009556277
P0008862,1.792,5094.040490997866,32768.0,0.00043015252976190475,0.6192103794642857,0.06612723214285714,172076.0,48000.0,8.536022892827967,6.432614750098831
P0008864,2.304,1464.938366524533,29545.0,0.0,0.8483525028935185,0.08899377893518519,221228.0,48000.0,7.290250839628658,20.168083978900317
P0008865,4.365351473922902,3349.7356977575846,32768.0,4.1555851063829786e-05,0.7073481133643617,0.5191001080452128,385068.0,44100.0,8.116935211979008,9.782264320712263
P0008867,10.069333333333333,2030.8002733824783,30066.0,0.0,0.8823490466101694,0.8681619935116526,966700.0,48000.0,7.6166775132093,14.805000961472002
P0008868,5.205333333333333,2282.3919667374707,32766.0,0.0,0.752745581454918,0.04889616419057377,499756.0,48000.0,7.733417321121591,14.35599164275998
P0008869,6.656,4209.919892712317,29932.0,0.0,0.5518924028445513,0.28640512319711536,639020.0,48000.0,8.345436404640283,7.109874003020199
P0008870,3.84,2324.171632098263,32768.0,0.00028211805555555553,0.6285373263888889,0.04750434027777778,368684.0,48000.0,7.7515491355541934,14.098786659057074
P0008871,2.136235827664399,2778.072978569693,26413.0,0.0,0.8173721976902174,0.4756920855978261,188460.0,44100.0,7.9298726901280645,9.507669598222497
P0012722,4.864,2320.7949491042787,32768.0,2.9982182017543858e-05,0.8737107661732456,0.08022803591008772,466988.0,48000.0,7.750095850479172,14.119299946181302
P0012723,3.072,1851.0993882144778,26497.0,0.0,0.8750067816840278,0.8436347113715278,294956.0,48000.0,7.5240750791087825,14.314196292584809
P0012724,2.972154195011338,814.293203035208,20675.0,0.0,0.757537841796875,0.09226226806640625,262188.0,44100.0,6.7035478068687615,25.390117371617894
P0012725,4.096,4776.4315627753895,29907.0,0.0,0.5204976399739584,0.4490407307942708,393260.0,48000.0,8.471658351108715,6.261368891594879
P0012726,2.304,4194.101576227161,30907.0,0.0,0.6272243923611112,0.5511519820601852,221228.0,48000.0,8.341672832249916,7.369158671592135
P0012727,5.376,1761.4502304348227,31455.0,0.0,0.6128859747023809,0.03564065600198413,516140.0,48000.0,7.474460296236558,17.857444653555337
P0012729,2.56,3223.292177641213,30509.0,0.0,0.62607421875,0.3909505208333333,245804.0,48000.0,8.078468725339482,9.465167387437042
P0012731,3.4133333333333336,1001.2603890227439,19415.0,0.0,0.51357421875,0.04840087890625,327724.0,48000.0,6.910013117168812,19.3905603505699
P0012732,2.986666666666667,516.5285743926105,10574.0,0.0,0.6626604352678571,0.027378627232142856,286764.0,48000.0,6.24906473983277,20.47127791993612
P0012734,2.6453333333333333,1845.7799024076328,25471.0,0.0,0.8366541708669355,0.6972577494959677,253996.0,48000.0,7.52119880818659,13.799586812469819
P0012735,4.181333333333333,1538.9968869796883,32768.0,3.985969387755102e-05,0.7753208705357143,0.37802435427295916,401452.0,48000.0,7.339535673963871,21.291790956306972
P0012736,1.792,1989.9267124604216,32682.0,0.0,0.6492513020833334,0.12477911086309523,172076.0,48000.0,7.59635549397457,16.423720429168117
P0012737,14.677333333333333,1301.6438771685364,21687.0,0.0,0.60919189453125,0.03820658839026163,1409068.0,48000.0,7.172151229844504,16.661239207116335
P0012739,2.1333333333333333,2648.5428207487685,29433.0,0.0,0.768408203125,0.746845703125,204844.0,48000.0,7.882142383624736,11.112903204513
P0012741,3.4133333333333336,2449.5904042692005,28539.0,0.0,0.737451171875,0.552587890625,327724.0,48000.0,7.804084255841802,11.650519184860435
P0012742,4.778666666666667,783.6604794395563,28917.0,0.0,0.8876168387276786,0.830474853515625,458796.0,48000.0,6.665251113954783,36.89990851732554
P0012743,3.9938321995464854,1842.0309439570804,32768.0,3.406613372093023e-05,0.853981195494186,0.323497683502907,352300.0,44100.0,7.519166747521862,17.789060551604777
P0012746,5.034666666666666,3486.3295141091808,30382.0,0.0,0.6560803429555084,0.4145756091101695,483372.0,48000.0,8.156891540091472,8.714609412861087
P0012747,2.7306666666666666,3532.492297347324,30137.0,0.0,0.6311111450195312,0.23128509521484375,262188.0,48000.0,8.170041980235318,8.531370336638082
P0012749,3.2426666666666666,2424.162838382777,32768.0,1.927425986842105e-05,0.5981188322368421,0.12617572985197367,311340.0,48000.0,7.793653950965701,13.51724375984861
P0012751,2.6006349206349206,4113.72137819502,32768.0,0.004307338169642857,0.48440115792410715,0.03154645647321429,229420.0,44100.0,8.322326401996229,7.965537037505847
P0012753,3.7546666666666666,4511.302427720885,32623.0,0.0,0.6497913707386364,0.48731578480113635,360492.0,48000.0,8.414562818352067,7.231392823396666
P0012754,2.816,2637.3181377073292,31505.0,0.0,0.5387813683712122,0.41319691051136365,270380.0,48000.0,7.877896924075393,11.945847393055109
P0012755,2.304,1860.8055352986798,27967.0,0.0,0.8803620515046297,0.7998227719907407,221228.0,48000.0,7.529302013767818,15.029512471595243
P0012757,5.802666666666667,2055.0072021768738,32768.0,0.0001220703125,0.7404102998621324,0.11707261029411764,557100.0,48000.0,7.628521129573237,15.945442899310931
P0012758,20.990839002267574,699.9050752351442,29204.0,0.0,0.9435397797981194,0.41497640694137167,1851436.0,44100.0,6.552372464506092,41.72565828322752
P0012759,2.1333333333333333,1240.545548967268,23306.0,0.0,0.779189453125,0.731787109375,204844.0,48000.0,7.124112292931889,18.786895829325285
P0012760,3.4133333333333336,4755.51720844645,32768.0,0.005841064453125,0.515093994140625,0.03114013671875,327724.0,48000.0,8.467271000520016,6.890522852444451
P0012761,5.205333333333333,5336.334473170427,31207.0,0.0,0.6739682056864754,0.614686059170082,499756.0,48000.0,8.582481645003618,5.848021737935295
P0012762,4.352,434.25779996206774,7859.0,0.0,0.8714336320465687,0.09588024662990197,417836.0,48000.0,6.075938499135785,18.097544823992532
P0012763,3.8080725623582765,713.3093378190325,15093.0,0.0,0.6615198647103658,0.09949623666158537,335916.0,44100.0,6.571316114760672,21.159122977593704
P0012764,3.1573333333333333,1895.6563304812544,32767.0,5.2787162162162165e-05,0.6609084670608109,0.1178077491554054,303148.0,48000.0,7.547847788779028,17.285306135455517
P0012765,5.632,2615.4086730233485,32767.0,7.398200757575758e-06,0.7552971117424242,0.7051780007102273,540716.0,48000.0,7.869557920950601,12.5284435805245
P0012766,3.072,3024.2558150992577,30701.0,0.0,0.4491848415798611,0.016947428385416668,294956.0,48000.0,8.014750933864319,10.151588316936815
P0012767,3.072,3041.5978786769024,31022.0,0.0,0.6780192057291666,0.06977674696180555,294956.0,48000.0,8.020466994821431,10.19924435687876
P0012769,6.997333333333334,1943.5891849359023,32767.0,2.9773246951219513e-06,0.654124190167683,0.5093845274390244,671788.0,48000.0,7.572806017772053,16.85901539993585
P0012773,3.6693333333333333,288.94418925459826,4623.0,0.0,0.7215831667877907,0.052734375,352300.0,48000.0,5.669688453613267,15.999629589057154
P0012774,4.096,3925.779981624873,32768.0,0.003946940104166667,0.6269683837890625,0.066925048828125,393260.0,48000.0,8.275575025920293,8.346876328619171
P0012775,8.192,3921.218664402553,29904.0,0.0,0.36192576090494794,0.1415532430013021,786476.0,48000.0,8.274412758491923,7.626200566539593
P0012776,1.792,3654.3663250125965,32768.0,0.0017903645833333333,0.5038597470238095,0.041224888392857144,172076.0,48000.0,8.203951592883257,8.966807672155879
P0012778,2.3893333333333335,4220.095532981024,32768.0,0.0008980887276785714,0.3755580357142857,0.05204554966517857,229420.0,48000.0,8.347849978310323,7.764753130326724
P0012779,8.704,4299.427041140441,32768.0,1.914828431372549e-05,0.7081538181678921,0.06716260723039216,835628.0,48000.0,8.36646960864368,7.621480649965983
P0012780,2.9013333333333335,2063.3408755159176,29207.0,0.0,0.6981488396139706,0.4146872127757353,278572.0,48000.0,7.632566265831459,14.155198661822142
P0012782,4.181333333333333,2637.6023068507793,32768.0,0.0006875797193877551,0.8268744021045918,0.20863560267857142,401452.0,48000.0,7.878004626720036,12.423404360421424
P0012784,1.9626666666666666,1111.6763140551448,18030.0,0.0,0.8413935122282609,0.24315344769021738,188460.0,48000.0,7.014523486026997,16.21874980336174
P0012786,5.461333333333333,208.26951645970334,5152.0,0.0,0.8442840576171875,0.12737274169921875,524332.0,48000.0,5.3436229736449645,24.737177516672674
